LBRRY_CD,LBRRY_NM,LBRRY_LA,LBRRY_LO,OPNNG_TIME,CLOSEDON_DC
12201,기흥도서관,37.2862231,127.1141009,-,-
12202,상현도서관,37.2993199,127.0735488,-,-
12203,흥덕도서관,37.2632347,127.0862662,-,-
12204,모현도서관,37.3356296,127.2496605,-,-
12205,보라도서관,37.2483772,127.1090488,-,-
12206,수지도서관,37.3201871,127.0945017,-,-
12207,포곡도서관,37.2789044,127.2326774,-,-
12208,구성도서관,37.2965012,127.1189634,-,-
12209,죽전도서관,37.3301254,127.118765,-,-
12210,동백도서관,37.2740661,127.1581171,-,-
12212,구갈희망누리도서관,37.2726108,127.13032,-,-
12213,양지해밀도서관,37.2374844,127.2858167,-,-
12214,이동꿈틀도서관,37.1390828,127.1997473,-,-
12215,남사도서관,37.1523515,127.1726883,-,-
12216,청덕도서관,37.292608,127.1458667,-,-
12300,진주시립연암도서관,35.1830905,128.1019738,09:00~22:00,"매월 첫번째 월요일 / 신정, 설연휴, 추석연휴"
12301,진주시립어린이전문도서관,35.1740636,128.0653523,"평일 9:00~18:00, 주말 및 공휴일 9:00~18:00","매월 첫번째 월요일 / 신정, 설연휴, 추석연휴"
12302,진주시립비봉어린이도서관,35.1977308,128.0905381,"평일 9~18시, 주말 공휴일 9~17시","매월 첫번째 월요일 / 신정, 설연휴, 추석연휴"
12303,진주시립서부도서관,35.1896559,128.061617,09:00~22:00,"매월 첫번째 월요일 / 신정, 설연휴, 추석연휴"
12305,진주시립도동어린이도서관,35.1861295,128.1248461,"평일 9시~18시, 주말 공휴일 9시~17시","매월 첫번째 월요일 / 신정, 설연휴, 추석연휴"
12600,평택시립안중도서관,36.9896318,126.919648,"열람실 09시~23시 / 종합자료실 09시~22시(평일), 09시~18시(주말) / 어린이자료실 09~18시","매월 첫째주, 셋째주 월요일 / 일요일을 제외한 법정공휴일, 기타 관장이 부득이하게 필요하다고 인정하는 날"
12601,평택시립비전도서관,36.9958544,127.0937084,"열람실 09시~23시 / 종합자료실 09시~22시(평일), 09시~18시(주말) / 어린이자료실 09~18시","매월 둘째주, 넷째주 월요일 / 일요일을 제외한 법정공휴일, 기타 관장이 부득이하게 필요하다고 인정하는 날"
12602,평택시립오성도서관,37.0104751,126.980303,"화~금 10:00~19:00, 토·일 09:00~18:00","매주 월요일, 일요일 / 법정공휴일, 기타 관장이 부득이하게 필요하다고 인정하는 날"
12603,송탄작은도서관,37.0332993,127.0995513,월~금 10:00~19:00,"매주 토요일, 일요일 / 국경일, 국가가 정한 공휴일, 기타 관장이 인정하는 날"
12604,매봉작은도서관,36.996053,127.1032486,"화~금 10:00~19:00, 토 09:00~18:00","매주 월요일, 일요일 / 국경일, 국가가 정한 공휴일, 기타 관장이 인정하는 날"
12605,서정작은도서관,37.0661624,127.0557558,"화~금 10:00~19:00, 토 09:00~18:00","매주 월요일, 일요일 / 국경일, 국가가 정한 공휴일, 기타 관장이 인정하는 날"
12606,평택시립팽성도서관,36.9648641,127.0516539,"열람실 09시~23시 / 디지털자료실 09시~18시 / 일반자료실, 어린이자료실 09~22시(평일), 09~18시(주말)","매월 첫째주, 셋째주 월요일 / 일요일을 제외한 법정공휴일, 기타 관장이 부득이하게 필요하다고 인정하는 날"
12607,평택시립지산초록도서관,37.0789243,127.0603369,09:00-22:00,"매월 둘째주, 넷째주 월요일 / 일요일을 제외한 법정공휴일, 기타 관장이 부득이하게 필요하다고 인정하는 날"
12608,포승작은도서관,36.9883653,126.845691,"화~금 10:00~19:00, 토 09:00~18:00","매주 월요일, 일요일 / 국경일, 국가가 정한 공휴일, 기타 관장이 인정하는 날"
12609,평택시립장당도서관,37.0514017,127.0640751,"열람실 08시~24시 / 일반자료실 09시~22시(평일), 09시~18시(주말) / 어린이자료실 09~18시","매월 첫째주, 셋째주 월요일 / 일요일을 제외한 법정공휴일, 기타 관장이 부득이하게 필요하다고 인정하는 날"
12610,평택시립진위도서관,37.1067112,127.0736811,"화~금 10:00~19:00, 토·일 09:00~18:00","매주 월요일, 일요일 / 법정공휴일, 기타 관장이 부득이하게 필요하다고 인정하는 날"
12612,평택시립청북도서관,37.017143,126.9175348,"화~금 10:00~19:00, 토·일 09:00~18:00","매주 월요일 / 국경일, 국가가 정한 공휴일, 기타 관장이 인정하는 날"
12613,평택시립세교도서관,37.0047507,127.0680239,"화~금 10:00~19:00, 토·일 09:00~18:00","매주 월요일 / 법정공휴일, 기타 관장이 부득이하게 필요하다고 인정하는 날"
109,월곡꿈그림도서관,37.6045234,127.0411906,"화~일 09:00~18:00 (수요일 21시까지 연장운영, 매주 월요일 휴관)","매주 월요일 / 일요일을 제외한 법정공휴일(단 일요일이 공휴일인 경우 휴관), 기타 관장이 필요하다고 인정하는 경우"
110,아리랑어린이도서관,37.5991068,127.0137948,09:00~18:00,"매주 월요일 / 그 외: 일요일을 제외한 법정 공휴일(단, 일요일이 공휴일일 경우 휴관)&middot;도서관 사정에 의한 임시휴관일&middot;기타 관장이 필요하다고 인정하는 경우"
4422,서초구립내곡도서관,37.4330582,127.0889946,(평일) 09:00-22:00 (주말) 09:00-18:00,"매주 월요일 / 법정 공휴일, 임시 공휴일, 도서관장이 필요하다고 인정한 경우"
4423,서초그림책도서관,37.4904202,127.0049533,(평일) 09:00-21:00 (주말) 09:00-18:00,"매주 월요일 / 법정 공휴일, 임시 공휴일"
1627,수원시립광교푸른숲도서관,37.2753925,127.0674623,-,매주 금요일 / 국가지정 공휴일
1628,수원시립매여울도서관,37.2596306,127.042358,"자료실(자료이용) 일반: 평일 09:00~22:00 , 토·일요일 09:00~ 18:00 / 어린이: 평일 09:00~18:00, 토·일요일 09:00~18:00 / 열람실(개인학습) 평일: 08:00~22:00, 토·일요일 08:00~21:00 ※추후 코로나19 확산 추세에 따라 변동 가능",매주 금요일 / 법정공휴일
11700,약숫골도서관,35.5704567,129.3372122,"자료실 화~금 09:00~20:00, 주말 09:00~18:00 / 독서실 화~금 09:00~22:00, 주말 09:00~18:00","매주 월요일 / 법정공휴일, 특별한 사유로 관장이 공고한 날"
12700,전라남도교육청나주도서관,35.0294249,126.7165623,07:30 ~ 22:00,"매주 일요일 / 법정공휴일, 특별한 사유로 관장이 지정한 날, 대체공휴일"
12701,전라남도교육청구례도서관,35.2101649,127.4614034,08:00~22:00,"매주 월요일 / 일요일이 아닌 관공서의 공휴일, 기타 특별한 사유로 관장이 지정한 날"
12702,전라남도교육청장성도서관,35.3045976,126.784688,"평일 09:00~22:00, 주말 09:00~17:00","매월 둘째주, 넷째주 월요일 / 일요일이 아닌 관공서의 공휴일, 특별한 사유로 관장이 지정한 날"
12706,전라남도교육청남평도서관,35.0425906,126.8459762,08:00~22:00/08:30~21:00,"매주 월요일 / 법정공휴일, 일요일이 아닌 관공서의 공휴일, 특별한 사유로 관장이 지정한 날"
12707,전라남도교육청곡성교육문화회관,35.2821509,127.2897463,열람실 07:30~22:00. 자료실 평일 09:00~18:00/주말 09:00~17:00,"매주 월요일 / 법정 공휴일, 특별한 사유로 관장이 지정한 날"
12708,전라남도교육청고흥평생교육관,34.6018554,127.2775802,09:00~18:00,"관공서의 공휴일(대체공휴일 포함), 설, 추석 연휴와 이어지는 토요일, 임시휴관일(교육관 형편에 의하여 관장이 필요하다고 판단한 경우)"
12709,전라남도교육청광양평생교육관,34.9617375,127.7175337,09:00~18:00,"매주 일요일 / 관공서의 공휴일 등, 관장이 교육관 형편에 의하여 필요하다고 인정하는 날"
12710,전라남도교육청광양도서관,34.9437478,127.6934705,08:00~ 22:00,"매주 월요일 / 일요일이 아닌 관공서의 공휴일, 특별한 사유로 관장이 지정한 날"
12711,전라남도교육청진도도서관,34.4857948,126.2668355,"열람실 08:00 ~ 22:00 / 자료실 평일 09:00 ~ 18:00, 주말 09:00~17:00","매주 월요일 / 일요일이 아닌 관공서의 공휴일, 특별한 사유로 관장이 지정한 날"
12713,전라남도교육청담양도서관,35.3120442,126.983942,3~10월 : 7시 30분-22시 / 11~2월 : 8시-22시,"매주 월요일 / 법정공휴일 및 국경일, 대체공휴일, 특별한 사유로 관장이 지정한 날"
12714,전라남도교육청보성도서관,34.7684656,127.0784428,"자료실(화-금) 09:00 ~ 18:00, 자료실(토,일) 09:00 ~ 17:00, 열람실 08:00 ~ 22:00","매주 월요일 / 국경일, 법정공휴일, 특별한 사유로 관장이 지정한 날, 대체공휴일"
12715,전라남도교육청벌교도서관,34.8441295,127.3420751,하절기 08:00~22:00 동절기 08:00~21:00,"매주 월요일 / 법정공휴일, 특별한 사유로 관장이 지정한 날"
25600,장기도서관,37.6417974,126.6765915,"평일 09:00~22:00, 주말 09:00~17:00",매주 금요일 / 일요일을 제외한 법정공휴일
12716,전라남도교육청학생교육문화회관,34.7804358,127.6439821,09:00~18:00,"매주 일요일 / 공휴일, 특별한 사유로 관장이 지정한 날"
12717,전라남도교육청화순도서관,35.0622774,126.9819212,-,"매주 월요일 / 법정공휴일 및 국경일, 특별한 사유로 관장이 지정한 날"
12718,전라남도교육청영광도서관,35.2735455,126.5046696,"종합자료실: 화~금 9:00~18:00, 토~일 9:00~17:00 / 어린이자료실: 화~금 9:00~18:00, 토~일 9:00~17:00 / 열람실 화~일 8:00~22:00","매주 월요일 / 법정공휴일, 특별한 사유로 관장이 지정한 날, 대체공휴일"
12719,전라남도교육청장흥도서관,34.6814189,126.9104251,"하절기: 7:30~22:00(자료실 평일 9:00~19:00, 주말 9:00~18:00) / 동절기: 8:00~22:00(자료실 평일 9:00~18:00, 주말 9:00~17:00)","매주 월요일 / 일요일이 아닌 관공서의 공휴일, 특별한 사유로 관장이 지정한 날"
12720,전라남도교육청함평도서관,35.0670217,126.5189576,07:30~22:00,"매주 월요일 / 법정공휴일 및 국경일, 특별한 사유로 관장이 지정한 날"
12721,전라남도교육청무안도서관,34.9881415,126.4685488,0.333333333,"매주 월요일 / 법정공휴일 및 국경일, 특별한 사유로 관장이 지정한 날"
12722,전라남도교육청해남도서관,34.5749867,126.5947131,"자료실:평일 09:00~18:00, 주말 09:00~17:00 / 학습실 07:30~22:00","매주 일요일 / 법정 공휴일, 특별한 사유로 관장이 지정한 날"
12723,전라남도교육청영암도서관,34.7998538,126.6943839,3월~10월  07:30~22:00 / 11월~2월  08:00~21:00,"매주 월요일 / 일요일이 아닌 관공서의 공휴일, 특별한 사유로 관장이 지정한 날"
12724,전라남도교육청목포도서관,34.8070064,126.3763424,"열람실 하절기(3~10월) 07:30 ~ 22:00 동절기(11~2월) 08:00 ~ 22:00 정보봉사실 09:00 ~ 18:00 종합자료실, 어린이자료실, 장애인자료실, 디지털자료실, 연속간행물실 평일 09:00 ~ 18:00, 토요일 09:00 ~ 17:00","매주 일요일 / 관공서의 공휴일, 특별한 사유로 관장이 지정한 날"
12800,의정부과학도서관,37.744874,127.0690533,"(주중)9시~21시, (주말)9시~18시",매주 월요일 / 법정공휴일
12801,의정부영어도서관,37.7265004,127.0426093,평일 10:00~20:00 / 주말 10:00~18:00,매주 월요일 / 국경일
12802,의정부정보도서관,37.7364786,127.0339219,(주중) 9시~21시 (주말) 9시~18시,매주 월요일 / 일요일을 제외한 법정공휴일
12821,의정부음악도서관,37.7297293,127.0552995,"평일 10:00~21:00, 주말 10:00~18:00",매주 월요일 / 법정공휴일
12804,의정부미술도서관,37.7533135,127.1073975,"평일 10:00~21:00, 주말 10:00~18:00",매주 월요일 / 법정공휴일
12803,의정부가재울도서관,37.7483818,127.0441896,8시~20시,"매주 토요일, 일요일 / 법정공휴일 및 국경일"
10520,구립내를건너서숲으로도서관,37.5913717,126.9078047,"평일 : 09시-22시, 주말 : 09시-18시","매주월요일 / 법정(임시)공휴일, 기타 도서관 사정에 의한 임시휴관일"
7604,인천광역시교육청화도진도서관,37.4818318,126.6283464,06:00~22:00,매주 수요일 / 일요일을 제외한 관공서 공휴일 (공휴일과 겹치는 일요일은 휴관함) / 임시휴관일 : 도서관 사정상 휴관이 필요한 경우
7606,인천광역시교육청중앙도서관,37.4561418,126.7030292,06:00-22:00,"매주 월요일 / 일요일을 제외한 관공서 공휴일(단, 일요일과 공휴일이 겹치는 경우 휴관), 특별한 사유로 인하여 관장이 지정한 날"
7607,인천광역시교육청연수도서관,37.4178811,126.6853117,06:00 ~ 22:00,매주 수요일
7608,인천광역시교육청서구도서관,37.4943306,126.6796541,06:00~22:00,"매주 금요일 / 관공서의 공휴일(일요일 제외, 단 일요일과 공휴일이 겹치는 경우 휴관) / 특별한 사유로 인하여 관장이 지정하는 날"
7609,인천광역시교육청계양도서관,37.5460166,126.7301724,"자료실: 평일 09:00~20:00, 주말 09:00~17:00",매주 화요일
7610,인천광역시교육청평생학습관,37.3981721,126.6721058,"자료실: 평일 09:00~18:00, 토요일 09:00~17:00",매주 일요일 / 법정공휴일
7611,인천광역시교육청주안도서관,37.4556812,126.6927926,"열람실: 06:00~22:00 / 자료실: 평일 09:00 ~ 20:00, 주말: 09:00 ~ 17:00",매주 목요일 / 법정공휴일
7605,인천광역시교육청부평도서관,37.4849955,126.7048383,0.25,"매주 목요일 / 일요일을 제외한 관공서 공휴일(공휴일과 겹치는 일요일은 휴관), 도서관 사정상 휴관이 필요한 경우"
13200,화성시립동탄복합문화센터도서관,37.200341,127.075396,"평일 09:00 ~ 22:00, 주말 09:00 ~ 18:00 (도서관 자세한 운영시간 및 운영에 관련한 사항은 도서관 홈페이지 또는 전화를 통해 확인 바랍니다.)","매월 두번째 월요일 / 법정공휴일(일요일제외), 1/24(화) 대체 공휴일"
13201,화성시립남양도서관,37.2117634,126.8237722,09:00~18:0009:00~18:00(자세한 운영시간 및 운영 관련 사항은 도서관 홈페이지 확인 또는 전화 문의),매월 두번째 월요일 / 법정공휴일 및 특별한 사유로 관장이 정하는 날
13202,화성시립태안도서관,37.2054211,127.0142827,"평일 09:00 ~ 22:00, 주말 09:00 ~ 18:00 (도서관 자세한 운영시간 및 운영에 관련한 사항은 도서관 홈페이지 또는 전화를 통해 확인 바랍니다.)","매월 두번째 월요일 / 법정공휴일(일요일제외), 1/24(화) 대체 공휴일"
13203,화성시립삼괴도서관,37.0891899,126.8142869,"평일 09:00 ~ 22:00, 주말 09:00 ~ 18:00 (도서관 자세한 운영시간 및 운영에 관련한 사항은 도서관 홈페이지 또는 전화를 통해 확인 바랍니다.)","매월 두번째 월요일 / 법정공휴일(일요일제외), 1/24(화) 대체 공휴일"
13204,화성시립병점도서관,37.2122319,127.0461332,"평일 09:00 ~ 22:00, 주말 09:00 ~ 18:00 (도서관 자세한 운영시간 및 운영에 관련한 사항은 도서관 홈페이지 또는 전화를 통해 확인 바랍니다.)","매월 첫번째 월요일 / 법정공휴일(일요일제외), 1/24(화) 대체 공휴일"
13206,화성시립두빛나래어린이도서관,37.2094269,127.0566065,"평일 09:00 ~ 18:00, 주말 09:00 ~ 18:00 (도서관 자세한 운영시간 및 운영에 관련한 사항은 도서관 홈페이지 또는 전화를 통해 확인 바랍니다.)",매월 두번째 월요일 / 법정공휴일(일요일제외)
13207,화성시립봉담도서관,37.2192823,126.9490624,"평일 09:00 ~ 22:00, 주말 09:00 ~ 18:00 (도서관 자세한 운영시간 및 운영에 관련한 사항은 도서관 홈페이지 또는 전화를 통해 확인 바랍니다.)","매월 첫번째 월요일 / 법정공휴일(일요일제외), 1/24(화) 대체 공휴일"
13208,화성시립둥지나래어린이도서관,37.1291399,126.9247636,"평일 09:00 ~ 18:00, 주말 09:00 ~ 18:00 (도서관 자세한 운영시간 및 운영에 관련한 사항은 도서관 홈페이지 또는 전화를 통해 확인 바랍니다.)","매월 첫번째 월요일 / 법정공휴일(일요일제외), 1/24(화) 대체 공휴일"
13210,화성시립송산도서관,37.2165915,126.7393467,"평일 09:00 ~ 22:00, 주말 09:00 ~ 18:00 (도서관 자세한 운영시간 및 운영에 관련한 사항은 도서관 홈페이지 또는 전화를 통해 확인 바랍니다.)","매월 첫번째 월요일 / 법정공휴일(일요일제외), 1/24(화) 대체 공휴일"
13211,화성시립정남도서관,37.1682957,126.9830089,"평일 09:00 ~ 22:00, 주말 09:00 ~ 18:00 (도서관 자세한 운영시간 및 운영에 관련한 사항은 도서관 홈페이지 또는 전화를 통해 확인 바랍니다.)","매월 첫번째 월요일 / 법정공휴일(일요일제외), 1/24(화) 대체 공휴일"
13212,화성시립진안도서관,37.2076452,127.0412738,"평일 09:00 ~ 22:00, 주말 09:00 ~ 18:00 (도서관 자세한 운영시간 및 운영에 관련한 사항은 도서관 홈페이지 또는 전화를 통해 확인 바랍니다.)","매월 두번째 월요일 / 법정공휴일(일요일제외), 1/24(화) 대체 공휴일"
13213,화성시립동탄중앙이음터도서관,37.1974276,127.1025942,"평일 09:00 ~ 22:00, 주말 09:00 ~ 18:00 (도서관 자세한 운영시간 및 운영에 관련한 사항은 도서관 홈페이지 또는 전화를 통해 확인 바랍니다.)",매월 첫번째 월요일 / 법정공휴일(일요일제외)
13300,증평군립도서관,36.7853074,127.5814886,,
13400,진천군립도서관,36.8574203,127.4374947,,
13401,진천군립광혜원도서관,36.9928823,127.4387055,,
13402,생거진천혁신도시도서관,36.8990812,127.5273718,,
13500,칠곡군립도서관,35.9752164,128.3995664,,매주 금요일 및 법정공휴일
13100,충남도서관,36.6303628,126.6650714,"화~금(9:00~22:00) / 토,일(9:00~18:00)","매주 월요일 / 법정공휴일, 국가 임시휴일"
17027,중랑구립양원숲속도서관,37.6066977,127.1101168,"평일 09:00~18:00, 토 09:00~17:00, 일 10:00~17:00",매주 월요일 / 법정공휴일
13502,칠곡군립북삼도서관,36.0625978,128.341825,,
13503,칠곡군립석적도서관,36.0764014,128.415881,,
4530,스마트논현2도서관,,,,
25000,군산시립도서관,35.9658352,126.7112168,09:00~22:00(화-금) / 09:00~18:00(토-일),매주 월요일 / 법정공휴일
25012,군산시립늘푸른도서관,35.9606645,126.6989171,09:00~22:00(월-금) / 09:00~18:00(토),매주 일요일 / 법정공휴일
25013,군산시립설림도서관,35.9730164,126.6844042,"자료실 : 09:00~22:00(월-금), 09:00~18:00(토) / 학습실 07:00~22:00(월~일)","매주 일요일 / 법정공휴일, 단 학습실은 1월 1일, 명절연휴, 선거일만 휴실"
25002,군산시립임피채만식도서관,35.9872902,126.8486696,09:00~18:00(월-금) / 09:00~18:00(토),매주 일요일 / 법정공휴일
25200,당진시립중앙도서관,36.8936538,126.632599,8:00~22:00,매주 월요일
25202,당진시립합덕도서관,36.811625,126.7605331,9:00~22:00,매주 월요일
25201,당진시립송악도서관,36.8903738,126.6939875,9:00~22:00,매주 월요일
25207,원당꿈초롱 작은도서관,36.9027198,126.6432917,09:00~18:00,매주 월요일
25208,송악샘터 작은도서관,36.9367447,126.7346498,09:00~18:00,"매주 월요일, 일요일"
25209,송악해나루 작은도서관,36.9614169,126.7754637,09:00~18:00,"매주 월요일, 일요일"
25203,고대웃음꽃 작은도서관,36.9364382,126.59208,09:00~18:00,"매주 월요일, 일요일"
25204,석문생각나무 작은도서관,37.0188805,126.5267646,09:00~18:00,"매주 월요일, 일요일"
25210,대호지책나래 작은도서관,36.8970354,126.5072679,09:00~18:00,"매주 월요일, 일요일"
25205,순성반딧불이 작은도서관,36.8618134,126.6804163,09:00~18:00,"매주 월요일, 일요일"
25213,신평책다솜 작은도서관,36.886475,126.7624815,09:00~18:00,"매주 월요일, 일요일"
25206,송산개미 작은도서관,36.9346288,126.6799977,09:00~18:00,"매주 월요일, 일요일"
25500,울진남부도서관,36.6878112,129.4439574,오전 09:00 ~ 오후 10:00,매주 월요일 / 법정공휴일
25505,북울진도서관,37.0648713,129.4187867,오전 09:00 ~ 오후 10:00,매주 월요일 / 법정공휴일
25506,울진작은도서관,36.9945179,129.4029253,오전 09:00 ~ 오후 06:00,매주 일요일 / 법정공휴일
25507,근남작은도서관,36.9636125,129.3955823,오전 09:00 ~ 오후 06:00,매주 일요일 / 법정공휴일
25508,매화작은도서관,36.9131007,129.3799261,오전 09:00 ~ 오후 06:00,법정공휴일
25509,기성작은도서관,36.7983267,129.4517485,오전 09:00 ~ 오후 06:00,매주 일요일 / 법정공휴일
25510,평해작은도서관,36.7275651,129.4420953,오전 09:00 ~ 오후 06:00,매주 일요일 / 법정공휴일
25511,온정작은도서관,36.7239385,129.3453391,오전 09:00 ~ 오후 06:00,매주 일요일 / 법정공휴일
25700,여주시립여주도서관,37.2998502,127.6511676,"월~목 : 09:00 ~21:00, 토~일: 09:00~18:00",매주 금요일
25701,여주시립세종도서관,37.2971351,127.6249408,"평일 09:00~22:00(어린이자료실 09:00~20:00), 주말 09:00~18:00 / 열람실 월~일 08:00~24:00","매주 월요일 / 단 열람실은 신정, 추석, 설날 연휴만 휴관"
25702,여주시립점동도서관,37.2058741,127.662854,"화~금 : 09:00 ~22:00, 토~일: 09:00~18:00",매주 월요일
25703,여주시립대신도서관,37.3732427,127.5859505,"화~금 : 09:00 ~22:00, 토~일: 09:00~18:00",매주 월요일
25704,산북작은도서관,37.4033349,127.4432674,화~일 : 10:00 ~ 19:00,매주 월요일
25705,북내작은도서관,37.3275858,127.6833952,화~일 : 10:00~19:00,매주 월요일
25800,인천광역시 수봉도서관,37.4626544,126.6667545,"[종합자료실, 참고간행물실(청소년)] 09:00~22:00(평일), 09:00~18:00(주말) / [어린이자료실, 디지털자료실] 09:00~18:00(평일, 주말)",매주 월요일
25801,인천광역시 율목도서관,37.4693677,126.6325952,"일반자료실, 디지털자료코너, 정기간행물코너: 평일(화~금) 09:00~22:00, 토&middot;일 09:00~18:00 / 어린이자료실: 평일(화~금) 09:00~18:00, 토&middot;일 09:00~18:00 ※ 사회적 거리두기 상황에 따라 운영시간이 수시로 변동되오니 방문 전 공지사항 확인 부탁드립니다.",매주 월요일
25802,인천광역시 꿈벗도서관,37.4730202,126.625125,"평일 09:00~18:00 (목요일: 09:00~20:00)  주말 09:00~18:00 어린이자료실, 일반자료실, 종합자료실",매주 월요일 / 법정공휴일
25803,인천광역시 영종도서관,37.4956123,126.4879083,"종합자료실, 어문학실 : 9:00~22:00(평일), 9:00~18:00(주말) / 어린이자료실, 참고간행물실, 전자정보실, 스튜디오Y, 아지트Y : 9:00~18:00(평일, 주말)","매주 월요일 / 일요일을 제외한 법정공휴일, 장서점검, 시설정비 기간 및 기타 관장이 필요하다고 인정하는 경우"
26000,금천구립가산도서관,37.4734504,126.8921274,종합자료실 09:00 ~ 22:00 / 09:00 ~ 17:00(주말) / 어린이자료실 09:00 ~ 18:00 / 09:00 ~ 17:00(주말) / 북스테이 07:00 ~ 22:00 / 07:00 ~ 22:00(주말),"매월 두번째, 네번재 월요일 / 법정공휴일"
26001,금천구립독산도서관,37.4674481,126.9080502,09:00 ~ 22:00,"매월 첫번째, 세번째 월요일 / 법정공휴일"
26002,금천구립시흥도서관,37.4524516,126.9070357,09:00 ~ 22:00,"매월 첫번째, 세번째 금요일 / 법정공휴일"
26003,금천구립금나래도서관,37.4567667,126.8954005,09:00 ~ 22:00,매월 마지막주 일요일 / 법정공휴일
26100,아산시 중앙도서관,36.7712088,127.0092912,"자료실 화~금 09:00~20:00, 토~일 09:000~18:00 / 열람실 화~일 09:00~22:00",매주 월요일 / 국경일과 정부에서 지정하는 공휴일
26102,아산시 배방도서관,36.7739116,127.0577941,"자료실 화~금 09:00~22:00, 토~일 09:00~18:00",매주 월요일 / 법정공휴일
26103,아산시 둔포도서관,36.9267409,127.0407865,"자료실 화~금 09:00~20:00, 토~일 09:000~18:00 / 열람실 화~일 09:00~22:00",매주 월요일 / 법정공휴일
26104,아산시 꿈샘어린이청소년도서관,36.794453,127.0043048,"화~금 09:00~22:00, 토~일 09:000~18:00 / 휴무일 1/21 ~ 1/24 설날 연휴",매주 월요일 / 법정공휴일
26105,아산시 탕정온샘도서관,36.7902418,127.0540115,"화~금 09:00~22:00, 토~일 09:00~18:00",매주 월요일 / 법정공휴일
26300,용산꿈나무도서관,37.5385513,126.9654268,"평일: 09:00~21:00, 주말: 09:00~17:00",매주 월요일
26301,청파도서관,37.5538955,126.9675303,"평일: 09:00~21:00, 주말: 09:00~17:00",매주 월요일
26302,청파어린이영어도서관,37.5454286,126.9684777,"평일: 10:00~19:00, 토요일: 10:00~17:00",매주 일요일
26303,용암어린이영어도서관,37.540978,126.984657,"평일: 10:00~19:00, 토요일: 10:00~19:00",매주 일요일
26304,후암동 작은도서관 북앤캠프,37.548659,126.9781385,"평일: 10:00~17:00, 점심시간 미운영 12:00~13:00","매주 토요일, 일요일"
26305,해다올 작은도서관,37.5460443,126.9855627,평일 13:00 ~ 17:00,"매주 토요일, 일요일"
26306,남영동 작은도서관,37.545666,126.9730745,현재 휴관중,"매주 토요일, 일요일"
26307,원효로제2동 작은도서관,37.5343171,126.9515072,평일: 09:30~17:30,"매주 토요일, 일요일"
26308,효창동 작은도서관,37.5424211,126.9618156,평일 13:00 ~ 17:00,"매주 토요일,일요일 / 법정 공휴일 , 도서관 사정에 의한 임시 휴관일"
26309,오렌지나무 작은도서관,37.5389156,126.9575712,평일 13:00 ~ 17:00,"매주 토요일, 일요일 / 법정공휴일"
26310,한강로동 작은도서관,37.5289836,126.9695151,평일 10:00 ~ 17:00,"매주 토요일, 일요일"
26311,이촌2동 작은도서관,37.5262428,126.9546466,평일 14:00 ~ 18:00,매주 일요일
26312,회나무 작은도서관,37.5418503,126.9901255,평일 10:00 ~ 14:00,"매주 토요일, 일요일"
26313,한남동 작은도서관,37.5366059,126.9771397,평일 13:00 ~ 17:00 (월~금요일),"매주 토요일, 일요일 / 공휴일"
26314,서빙고동 작은도서관,37.5204423,126.9946495,평일 13:00 ~ 17:00,"매주 토요일, 일요일"
26315,작은도서관 꿈꾸는책마을,37.5262782,127.0001476,평일 13:00 ~ 17:00,"매주 토요일, 일요일"
26316,별밭 작은도서관,37.5311243,127.0062695,평일 09:30~17:30,"매주 토요일, 일요일 / 법정공휴일"
26400,옥천군민도서관,36.3004381,127.5746837,09:00 ~ 22:00,매주 금요일 / 법정공휴일
25900,노원중앙도서관,37.6610613,127.0649973,하절기 7:00~23:00 / 동절기 8:00~23:00 * 자세한 운영 시간은 홈페이지를 참고해 주세요,"매월 1, 3번째 월요일 / 법정공휴일"
25901,노원어린이도서관,37.6580084,127.076284,"평일 09:00~18:00, 주말 09:00~17:00","매월 2, 4번째 월요일 / 법정공휴일"
25902,월계도서관,37.6286048,127.0561075,-,리모델링 휴관 중 (2024.10. 재개관예정)
25903,상계도서관,37.6784183,127.0518501,하절기 7:00~23:00 / 동절기 8:00~23:00 *자세한 운영 시간은 홈페이지를 참고해 주세요,"매월 2, 4번째 월요일 / 법정공휴일"
25904,불암도서관,37.6452276,127.0825682,"평일 09:00~20:00, 주말 09:00~17:00","매월 1, 3번째 월요일 / 법정공휴일"
25905,화랑도서관,37.6214718,127.083021,"평일 09:00~20:00, 주말 09:00~17:00",매주 월요일 / 법정공휴일
25936,하계어린이도서관,37.6360746,127.0729493,"평일 09:00~18:00, 토 09:00~17:00",매주 일요일 / 법정공휴일
26600,광양중앙도서관,34.9802034,127.5875486,자료실 월~금 09:00~22:00 / 토~일 09:00~17:00 / 열람실 8:00~22:00,매월 두번째 금요일 / 일요일을 제외한 법정공휴일
26601,광양중마도서관,34.9374495,127.6905967,자료실 월~금 09:00~22:00 / 토~일 09:00~17:00 / 열람실 08:00~22:00,"매월 네번째 금요일 / 일요일을 제외한 법정공휴일 / 9/28~9/30(추석 연휴), 10/2(임시공휴일), 10/3(개천절), 10/9(한글날) 전체 휴무, 단 10/1(일)은 개관"
26602,광양희망도서관,34.9751297,127.5805497,자료실 월~금 10:00~19:00 / 토~일 09:00~17:00,"매월 첫번째, 세번째 금요일 / 일요일을 제외한 법정 공휴일"
